,mad_score_ruonia,mad_score_spread,flag_end_period,MAD_score_rate_spread,MAD_score_cover,Flag_Demand,MAD_score_repo_volume,Tax_Week_Flag,End_of_Month_Flag,End_of_Quarter_Flag,Seasonal_Factor,MAD_score_yield_spread,Flag_Nedospros,Flag_PeresprosMAD_score_CBR,MAD_score_Roskazna,Flag_Budget_Drain,Flag_Treasury_Placement_Drop,MAD_score_cover_m3
360,1.6986301369863028,5.3538461538459945,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,1.3094599340820658,0.0,0.0,0.3566666666646667,True,True,1.1628934769322914
361,1.8904109589041092,5.3538461538459945,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,1.3094599340820658,0.0,0.0,0.14,True,False,1.1628934769322914
362,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,1,1,1,1.4,1.3094599340820658,0.0,0.0,0.0,True,False,1.1628934769322914
363,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,1,1,1.4,1.3094599340820658,0.0,0.0,0.0,True,False,1.1628934769322914
364,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,1,1,1.4,1.3026660617685444,0.0,0.0,0.0,True,False,1.1628934769322914
365,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.3026660617685444,0.0,0.0,0.0,True,False,1.1628934769322914
366,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.3026660617685444,0.0,0.0,0.2666666666653333,True,False,1.1628934769322914
367,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.3026660617685444,0.0,0.0,0.2666666666653333,True,False,1.1628934769322914
368,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.3026660617685444,0.0,0.0,0.2666666666653333,True,False,1.1628934769322914
369,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.3026660617685444,0.0,0.0,0.4666666666646666,False,True,1.1628934769322914
370,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.3026660617685444,0.0,0.0,0.479999999998,False,True,1.1628934769322914
371,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.2980769010778834,0.0,0.0,0.5133333333306667,False,True,1.1628934769322914
372,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,0,0,0,1.0,1.2980769010778834,0.0,0.0,0.6133333333306666,False,True,1.1628934769322914
373,1.6712328767123308,5.3538461538459945,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,1.2980769010778834,0.0,0.0,0.686666666664,False,True,1.1628934769322914
374,1.5479452054794516,5.3538461538459945,1.0,5.985000000000005,-1.0361858156931187,False,-69.99,1,0,0,1.2609349934800678,1.2980769010778834,0.0,0.0,0.686666666664,False,True,1.1628934769322914
375,1.575342465753426,5.3538461538459945,1.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,1.2980769010778834,0.0,0.0,0.5533333333313334,False,True,1.1628934769322914
376,1.5890410958904122,0.2153846153846218,1.0,0.0,0.0,False,0.0,0,0,0,1.0,-0.7014933050157751,1.0,1.0,0.499999999998,False,True,-0.6902870752838923
377,1.6164383561643842,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,-0.692189236465918,0.0,0.0,0.5133333333313334,False,True,-0.6902870752838923
378,1.7671232876712328,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,-0.6911496996647283,0.0,0.0,0.4933333333313333,False,True,-0.6902916940829384
379,1.7671232876712328,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,-0.6911496996647283,0.0,0.0,0.6599999999980001,False,True,-0.6902916940829384
380,1.7671232876712328,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6911496996647283,0.0,0.0,0.8333333333313333,False,True,-0.6902916940829384
381,1.8904109589041092,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6911496996647283,0.0,0.0,0.8333333333313333,False,True,-0.6902916940829384
382,1.8767123287671237,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6911496996647283,0.0,0.0,0.819999999998,False,True,-0.6902916940829384
383,1.8356164383561653,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6911496996647283,0.0,0.0,0.8133333333313334,False,True,-0.6902916940829384
384,1.8493150684931516,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,0.759999999998,False,True,-0.6902916940829384
385,1.8904109589041092,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,0.8533333333313333,False,True,-0.6787436463472578
386,1.8904109589041092,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,0.9866666666646668,False,True,-0.6787436463472578
387,1.8904109589041092,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,-0.6615548168604198,0.0,0.0,1.0533333333313333,False,True,-0.6787436463472578
388,1.945205479452056,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,1.0533333333313333,False,True,-0.6787436463472578
389,2.0684931506849327,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,1.039999999998,False,True,-0.6787436463472578
390,2.1095890410958904,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,1.0066666666646666,False,True,-0.6787436463472578
391,2.136986301369865,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,0.9866666666646668,False,True,-0.6787436463472578
392,2.0684931506849327,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,0.8999999999986666,False,True,-0.6745
393,2.0684931506849327,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,1,0,1.4,-0.6615548168604198,0.0,0.0,1.0999999999986667,False,True,-0.6745
394,2.0684931506849327,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,1,0,1.4,-0.6615548168604198,0.0,0.0,1.0999999999986667,False,True,-0.6745
395,1.8767123287671237,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,1,0,1.4,-0.6615548168604198,0.0,0.0,1.0999999999986667,False,True,-0.6745
396,1.6712328767123308,0.2153846153846218,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,-0.6615548168604198,0.0,0.0,1.0866666666653333,False,True,-0.6745
397,1.7260273972602749,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,1.0,1.0,1.035333333332,False,True,-0.224019860647266
398,1.6575342465753422,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,0.0,0.0,0.8019999999986667,False,True,-0.224019860647266
399,1.5068493150684936,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,0.0,0.0,0.735333333332,False,True,-0.2249219812782982
400,1.5068493150684936,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,0.0,0.0,0.735333333332,False,True,-0.1919739845602006
401,1.5068493150684936,0.2153846153846218,0.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,0.0,0.0,0.735333333332,False,True,-0.1919739845602006
402,1.2465753424657544,0.2153846153846218,1.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,0.0,0.0,0.735333333332,False,True,-0.1919739845602006
403,1.8356164383561653,0.2153846153846218,1.0,0.0,0.0,False,0.0,0,0,0,1.0,4.373475021143148,0.0,0.0,0.7219999999993333,False,True,-0.1919739845602006
404,2.191780821917809,-5.63076923076902,1.0,0.0,0.0,False,0.0,0,0,0,1.0,2.80753549700007,1.0,1.0,0.698666666666,False,True,-0.6352004197098469
405,2.465753424657537,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.80753549700007,0.0,0.0,0.6919999999986667,False,True,-0.6352004197098469
406,2.8219178082191805,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.80753549700007,0.0,0.0,0.545333333332,False,True,-0.6352004197098469
407,2.8219178082191805,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.80753549700007,0.0,0.0,0.545333333332,False,True,-0.633474240694966
408,2.8219178082191805,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.80753549700007,0.0,0.0,0.5986666666653333,False,True,-0.633474240694966
409,3.356164383561645,-5.63076923076902,0.0,5.966000000000005,-0.99940006059388,False,0.0,1,0,0,1.2609349934800678,2.80753549700007,0.0,0.0,0.5986666666653333,False,True,-0.633474240694966
410,3.410958904109592,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.80753549700007,0.0,0.0,0.595333333332,False,True,-0.633474240694966
411,3.5479452054794542,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.80753549700007,0.0,0.0,0.595333333332,False,True,-0.633474240694966
412,3.5479452054794542,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.80753549700007,0.0,0.0,0.475333333332,False,True,-0.633474240694966
413,3.6027397260273983,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7907210104033418,0.0,0.0,0.415333333332,False,True,-0.633474240694966
414,3.6027397260273983,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7907210104033418,0.0,0.0,0.4819999999986666,False,True,-0.633474240694966
415,3.6027397260273983,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7907210104033418,0.0,0.0,0.4886666666653333,False,True,-0.633474240694966
416,3.5479452054794542,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7907210104033418,0.0,0.0,0.4886666666653333,False,True,-0.633474240694966
417,3.7397260273972632,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7907210104033418,0.0,0.0,0.485333333332,False,True,-0.633474240694966
418,3.7397260273972632,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7907210104033418,0.0,0.0,0.485333333332,False,True,-0.633474240694966
419,3.753424657534249,-5.63076923076902,0.0,2.3710000000000075,-1.0,False,774.0855,1,0,0,1.2609349934800678,2.7907210104033418,0.0,0.0,0.365333333332,False,True,-0.633474240694966
420,4.232876712328769,-5.63076923076902,0.0,-1.1519999999999802,-1.0,False,1829.1616,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.1986666666653333,False,False,-0.633474240694966
421,4.232876712328769,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,1,0,1.4,2.7745157153928024,0.0,0.0,0.4319999999986667,False,True,-0.633474240694966
422,4.232876712328769,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,1,0,1.4,2.7745157153928024,0.0,0.0,0.7186666666646667,False,True,-0.633474240694966
423,17.93150684931508,-5.63076923076902,0.0,-1.945000000000024,-1.0,False,2937.5449,1,1,0,1.4,2.7745157153928024,0.0,0.0,0.7150666666646667,False,True,-0.633474240694966
424,18.630136986301384,-5.63076923076902,0.0,-2.011999999999984,-0.0119999999999986,False,4041.630200000001,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.581733333332,False,True,-0.633474240694966
425,19.3150684931507,-5.63076923076902,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.3817333333326666,False,True,-0.633474240694966
426,18.328767123287683,-5.63076923076902,0.0,-1.801000000000005,-0.0059999999999993,False,20.695010000000003,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.1047493333326668,False,False,-0.633474240694966
427,18.73972602739727,-5.63076923076902,0.0,-1.5476190476190823,0.0,False,14.4675325,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
428,18.53424657534248,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
429,18.53424657534248,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0094160000013334,False,False,-0.633474240694966
430,18.53424657534248,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0094160000013334,False,False,-0.633474240694966
431,18.53424657534248,-5.63076923076902,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0094160000013334,False,False,-0.633474240694966
432,18.465753424657542,8.153846153845903,1.0,-1.3932422717469508,2.4285159999999983,False,64.45160573397044,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
433,19.589041095890423,8.153846153845903,0.0,-1.163313609467454,0.0,False,40.16071214242849,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
434,18.643835616438366,8.153846153845903,0.0,-1.1306850892343143,0.0,False,37.81393078615723,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
435,18.643835616438366,8.153846153845903,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
436,18.643835616438366,8.153846153845903,0.0,0.0,0.0,False,0.0,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
437,18.49315068493152,8.153846153845903,0.0,-1.102017937219732,0.0,False,40.093440688137626,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
438,18.397260273972613,8.153846153845903,0.0,-0.7028788701792491,12.275952666666674,False,48.34139023170529,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
439,17.958904109589053,7.517730496454224,0.0,-1.026905829596389,0.0,False,27.791833119017003,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
440,17.93150684931508,7.517730496454224,0.0,-1.035398230088512,0.0,False,6.118825534267799,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
441,17.69863013698631,7.517730496454224,0.0,-1.0545851528384576,0.0,False,3.128039135122923,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.633474240694966
442,17.69863013698631,7.517730496454224,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
443,17.69863013698631,7.517730496454224,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
444,17.479452054794535,7.517730496454224,0.0,1.659827213822897,0.0,False,-1.0828338297501874,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
445,17.246575342465764,7.517730496454224,0.0,-0.7724358974358974,0.0,False,6.468675130451127,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
446,17.246575342465764,7.517730496454224,0.0,-0.7667386609071312,0.0,False,0.3657785712095615,0,0,0,1.0,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
447,17.273972602739736,7.517730496454224,0.0,-0.991266375545872,0.0,False,-0.421202901964764,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
448,17.287671232876725,7.517730496454224,0.0,-1.120500782472612,0.0,False,0.0488778084808534,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
449,17.287671232876725,7.517730496454224,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,2.7745157153928024,0.0,0.0,0.0,False,False,-0.6334508141712812
450,17.287671232876725,7.517730496454224,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
451,17.232876712328775,7.517730496454224,0.0,-0.8060000000000419,0.0,False,0.35753123766677,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
452,16.97260273972604,7.517730496454224,0.0,-0.4990000000000111,0.0,False,1.453888066452473,1,1,1,1.4,0.0,0.0,0.0,0.0,False,False,0.0
453,17.109589041095898,7.517730496454224,0.0,-0.285999999999974,2.4889360000000016,False,0.5193114997495559,1,1,1,1.4,0.0,0.0,0.0,0.0,False,False,0.0
454,16.904109589041106,7.517730496454224,0.0,-0.517000000000003,0.0,False,-0.0153393212092725,1,1,1,1.4,0.0,0.0,0.0,0.0,False,False,0.0
455,16.904109589041106,7.517730496454224,0.0,-0.548000000000002,0.0,False,-0.6639936875077213,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
456,16.904109589041106,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
457,16.904109589041106,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
458,16.671232876712338,7.517730496454224,0.0,-0.557000000000016,0.0,False,-0.6535797486759851,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
459,16.63013698630138,7.517730496454224,0.0,-0.213999999999998,1.380157333333334,False,1.419210048430857,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
460,16.890410958904116,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
461,16.904109589041106,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
462,16.890410958904116,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
463,16.890410958904116,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
464,16.890410958904116,7.517730496454224,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
465,12.835616438356174,7.517730496454224,1.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
466,12.87671232876713,7.517730496454224,1.0,1.693000000000034,25.504628947368424,True,0.0945012258413729,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
467,12.794520547945211,3.198581560283821,1.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
468,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
469,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
470,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
471,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
472,12.794520547945211,3.198581560283821,0.0,1.4460000000000417,0.0,False,-1.159374489401469,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
473,12.794520547945211,3.198581560283821,0.0,0.0269999999999719,0.0,False,0.8027998999692212,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
474,12.780821917808224,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
475,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
476,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
477,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
478,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
479,12.794520547945211,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
480,12.87671232876713,3.198581560283821,0.0,0.0419999999999719,0.0,False,-0.0608194284484578,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
481,12.931506849315078,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
482,13.136986301369872,3.198581560283821,0.0,0.0,0.0,False,0.0,1,1,0,1.4,0.0,0.0,0.0,0.0,False,False,0.0
483,13.219178082191789,3.198581560283821,0.0,0.0,0.0,False,0.0,1,1,0,1.4,0.0,0.0,0.0,0.0,False,False,0.0
484,13.219178082191789,3.198581560283821,0.0,0.0,0.0,False,0.0,0,1,0,1.4,0.0,0.0,0.0,0.0,False,False,0.0
485,13.219178082191789,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
486,13.219178082191789,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
487,13.219178082191789,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
488,9.27397260273973,3.198581560283821,0.0,3.195000000000015,27.884945454545456,True,-0.2601734169951153,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
489,9.712328767123294,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,False,False,0.0
490,9.917808219178088,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
491,9.917808219178088,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0
492,9.917808219178088,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
493,9.917808219178088,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
494,9.917808219178088,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
495,9.83561643835617,3.198581560283821,0.0,5.666000000000048,42.4221,True,-0.8302707961555656,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
496,9.849315068493157,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
497,9.931506849315074,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
498,9.931506849315074,3.198581560283821,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
499,9.931506849315074,3.198581560283821,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
500,9.068493150684937,3.068027210884401,1.0,1.3920000000000248,19.6,False,-1.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
501,9.684931506849322,3.068027210884401,1.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
502,9.65753424657535,4.3265306122449765,1.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
503,9.561643835616444,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
504,9.27397260273973,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
505,9.27397260273973,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
506,9.27397260273973,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
507,9.24657534246576,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
508,9.02739726027398,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
509,9.082191780821924,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
510,8.808219178082197,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
511,5.12328767123288,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
512,5.12328767123288,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
513,5.12328767123288,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,1,0,1.4,0.0,0.0,0.0,0.0,True,False,0.0
514,5.191780821917811,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,1,0,1.4,0.0,0.0,0.0,0.0,True,False,0.0
515,5.260273972602743,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,1,0,1.4,0.0,0.0,0.0,0.0,True,False,0.0
516,5.12328767123288,4.3265306122449765,0.0,0.0,0.0,False,0.0,1,0,0,1.2609349934800678,0.0,0.0,0.0,0.0,True,False,0.0
517,5.109589041095894,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
518,5.109589041095894,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
519,5.109589041095894,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
520,5.109589041095894,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
521,4.75342465753425,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
522,4.630136986301372,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
523,4.9041095890411,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
524,5.369863013698634,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
525,5.054794520547948,4.3265306122449765,0.0,0.0,0.0,False,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.0
